id,nom,categorie_code,categorie_label,sous_categorie,ville,province_code,province_label,telephone,site_web,adresse,horaires,description,urgent,couvre_province,badge_verifie,featured,lat,lng,langues,organisation_id
drum-garde-cpe-cooperatif-les-p-tites-abeilles-inst-2,CPE COOPÉRATIF LES P'TITES ABEILLES - INST. DUNKIN,childcare,Services de garde,CPE subventionné,Drummondville,,,819-472-7182,,"155, rue Dunkin, Drummondville QC J2B 5V2",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88736,-72.4795,,
drum-garde-milieu-familial,Services de garde en milieu familial — Drummondville (1),childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88107,-72.47664,,
drum-garde-cpe-grand-mere-douceur-inst-drummond,CPE GRAND-MÈRE DOUCEUR - INST. DRUMMOND,childcare,Services de garde,CPE subventionné,Drummondville,,,819-474-5849,,"20, rue Dunkin, Drummondville QC J2B 8E2",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88392,-72.47497,,
drum-garde-les-p-tites-grenouilles,Les P’tites Grenouilles,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88871,-72.49078,,
drum-garde-cpe-fardoche-inst-du-moulin,CPE FARDOCHE - INST. DU MOULIN,childcare,Services de garde,CPE subventionné,Drummondville,,,819-478-8898,,"575, rue Saint-Alfred, Drummondville QC (inst. Moulin)",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87639,-72.48031,,
drum-garde-mme-maria-alejandra-silva-gonzalez,Mme Maria Alejandra Silva Gonzalez,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87547,-72.48897,,
drum-garde-mme-najlae-medni,Mme Najlae Medni,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88895,-72.47625,,
drum-garde-les-petits-renards-futes,Les Petits Renards futés,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87443,-72.48326,,
drum-garde-mme-marie-joane-theodore,Mme Marie Joane Théodore,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88597,-72.47292,,
drum-garde-claudie-trottier,Claudie Trottier,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87556,-72.4915,,
drum-garde-milieu-familial-2,Services de garde en milieu familial — Drummondville (2),childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88942,-72.47547,,
drum-garde-france-munger,France Munger,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87717,-72.47322,,
drum-garde-milieux-familial-chez-cindy,Milieux familial chez cindy,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89161,-72.49222,,
drum-garde-cpe-grand-mere-douceur-inst-le-quartier,CPE GRAND-MÈRE DOUCEUR - INST. LE QUARTIER,childcare,Services de garde,CPE subventionné,Drummondville,,,819-850-0773,,"1600, avenue du Marais-Ombragé, Drummondville QC",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87744,-72.49844,,
drum-garde-cpe-sur-une-patte-inst-celanese,CPE SUR UNE PATTE - INST. CELANESE,childcare,Services de garde,CPE subventionné,Drummondville,,,819-477-5154,,"600, rue Celanese, Drummondville QC J2B 8M4",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88049,-72.50031,,
drum-garde-cpe-plumeau-soleil-inst-uqtr,CPE PLUMEAU-SOLEIL - INST. UQTR,childcare,Services de garde,CPE subventionné,Drummondville,,,(819) 478-7886,,"1000, rue Saint-Georges, Drummondville, J2C 4H9 (819) 478-7886",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,"CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).

1000, rue Saint-Georges, Drummondville, J2C 4H9 (819) 478-7886

1405, avenue des Pères Montfortains, Drummondville, J2C 0M1 (819) 478-7886

958, rue St-Georges, Drummondville, J2C 6A2",,,,,45.89084,-72.47006,,
drum-garde-les-amis-de-vanessa,Les amis de Vanessa,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.86994,-72.48838,,
drum-garde-cpe-fardoche-inst-saint-alfred,CPE FARDOCHE - INST. SAINT-ALFRED,childcare,Services de garde,CPE subventionné,Drummondville,,,819-478-8898,,"575, rue Saint-Alfred, Drummondville QC",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87784,-72.46665,,
drum-garde-ikram,Ikram,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87592,-72.4679,,
drum-garde-marinela-sirca,Marinela Sirca,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87562,-72.46817,,
drum-garde-milieu-familial-3,Services de garde en milieu familial — Drummondville (3),childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.8924,-72.47044,,
drum-garde-mon-beau-petit-cocon,Mon Beau Petit Cocon,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89358,-72.47146,,
drum-garde-josee-gauthier,Josée Gauthier,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88053,-72.50506,,
drum-garde-bousquet-lyn,Bousquet Lyn,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89525,-72.47361,,
drum-garde-rhode-flavienne-mbatchou-piengue,Rhode Flavienne Mbatchou Piengue,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89744,-72.48835,,
drum-garde-cpe-a-tire-d-aile-inst-boul-des-pins,CPE À TIRE D'AILE - INST. BOUL. DES PINS,childcare,Services de garde,CPE subventionné,Drummondville,,,819-477-9474,,"103, boul. des Pins, Drummondville QC J2C 1R1 (siège social)",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.8896,-72.50394,,
drum-garde-cpe-a-tire-d-aile-inst-av-des-lilas,CPE À TIRE D'AILE - INST. AV. DES LILAS,childcare,Services de garde,CPE subventionné,Drummondville,,,819-477-9474,,"39, rue des Lilas, Drummondville QC J2C 3L1",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88955,-72.50411,,
drum-garde-cpe-fardoche-inst-rajotte,CPE FARDOCHE - INST. RAJOTTE,childcare,Services de garde,CPE subventionné,Drummondville,,,819-477-5233,,"50, rue Rajotte, Drummondville QC J2C 2T1",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89817,-72.48599,,
drum-garde-g-au-chateau-des-amis,G. AU CHÂTEAU DES AMIS,childcare,Services de garde,Garderie subventionné,Drummondville,,,819-474-2254,,"720, rue Collins, Drummondville QC",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Garderie (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88515,-72.46256,,
drum-garde-le-petit-monde-de-nancy,Le Petit Monde de Nancy,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87539,-72.50435,,
drum-garde-cpe-plumeau-soleil-inst-la-ribambelle,CPE PLUMEAU-SOLEIL - INST. LA RIBAMBELLE,childcare,Services de garde,CPE subventionné,Drummondville,,,819-478-7886,,Inst. La Ribambelle – même adresse Cégep Drummond (1000 Saint-Georges),Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87267,-72.46764,,
drum-garde-karine-beaupre,Karine Beaupré,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89848,-72.47997,,
drum-garde-mme-guylaine-mercier,Mme Guylaine Mercier,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87929,-72.50773,,
drum-garde-cpe-le-papillon-enchante-inst-1,CPE LE PAPILLON ENCHANTÉ - INST. 1,childcare,Services de garde,CPE subventionné,Drummondville,,,819-477-4475,,"14, 18e Avenue, Drummondville QC",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89699,-72.49738,,
drum-garde-service-de-garde-chez-yaya,Service de garde chez Yaya,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.8694,-72.46984,,
drum-garde-cpe-plumeau-soleil,CPE PLUMEAU-SOLEIL,childcare,Services de garde,CPE subventionné,Drummondville,,,819-478-7886,,"1000, rue Saint-Georges, Drummondville QC J2C 4H9",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.86594,-72.47834,,
drum-garde-cpe-grand-mere-douceur-inst-st-charles,CPE GRAND-MÈRE DOUCEUR - INST. ST-CHARLES,childcare,Services de garde,CPE subventionné,Drummondville,,,819-472-3931,,"610, rue Lupien, Drummondville QC J2C 1E1",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.86953,-72.46817,,
drum-garde-petits-genies,Petits Génies,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.90016,-72.47696,,
drum-garde-louise-beland,Louise Beland,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.86592,-72.4766,,
drum-garde-l-envol-des-nuances,L'envol des nuances,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87606,-72.50938,,
drum-garde-mme-ivonn-sanchez-cruz,Mme Ivonn Sanchez Cruz,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88894,-72.45868,,
drum-garde-g-l-univers-enchante-lemire,G. L'UNIVERS ENCHANTÉ (LEMIRE),childcare,Services de garde,Garderie non subventionné,Drummondville,,,819-803-4443,,"1700, boul. Lemire, Drummondville QC J2C 5A4",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Garderie (non subventionné) à Drummondville. Tarif : À partir de 61.50 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.86487,-72.47434,,
drum-garde-g-l-atelier-des-frimousses,G. L'ATELIER DES FRIMOUSSES,childcare,Services de garde,Garderie subventionné,Drummondville,,,atelierdesfrimoussesinc@hotmail.ca,,"3045, boul. Saint-Joseph, Drummondville QC J2B 8C6",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Garderie (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87799,-72.51233,,
drum-garde-les-pommettes-rouges,Les Pommettes Rouges,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.86529,-72.49793,,
drum-garde-anny-gelinas,Anny Gelinas,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.8664,-72.46853,,
drum-garde-les-oisillons-du-bonheur,Les oisillons du bonheur,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89944,-72.46797,,
drum-garde-milieu-familial-4,Services de garde en milieu familial — Drummondville (4),childcare,Services de garde,Milieu familial non subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (non subventionné) à Drummondville. Tarif : À partir de 45.00 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.90351,-72.4885,,
drum-garde-g-pomme-aventure-drummondville,G. POMME AVENTURE DRUMMONDVILLE,childcare,Services de garde,Garderie subventionné,Drummondville,,,819-474-2442,,"2020, rue Lamothe, Drummondville QC J2B 7B6",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Garderie (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.90336,-72.4776,,
drum-garde-cpe-la-maison-de-becassine-inst-1,CPE LA MAISON DE BÉCASSINE - INST 1,childcare,Services de garde,CPE subventionné,Drummondville,,,819-472-1811,,"2200, rue des Grands-Ducs, Drummondville QC J2C 6W6",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,CPE (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.8833,-72.51493,,
drum-garde-l-envolee-des-papillons,L'envolée des papillons,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89138,-72.51243,,
drum-garde-marie-helene-st-louis,Marie-Helene St-louis,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.86442,-72.49917,,
drum-garde-nathalie-beaudoin,Nathalie Beaudoin,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.86711,-72.46449,,
drum-garde-mme-marilyn-bousquet,Mme Marilyn Bousquet,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.90328,-72.47526,,
drum-garde-paola-stela-kamga-kaptche-epse-fokou,Paola stela Kamga kaptche Epse Fokou,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.86347,-72.47213,,
drum-garde-maison-d-amour,Maison d’amour,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88164,-72.51564,,
drum-garde-mylene-duff,Mylene Duff,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88748,-72.45371,,
drum-garde-milieu-familial-5,Services de garde en milieu familial — Drummondville (5),childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.9042,-72.49332,,
drum-garde-valerie-auclair,valerie auclair,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89363,-72.51286,,
drum-garde-julie-cloutier,Julie Cloutier,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.87454,-72.45492,,
drum-garde-stephanie,Stephanie,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.88441,-72.51706,,
drum-garde-mme-mery-catalina-ruiz-reyes,Mme Mery Catalina Ruiz Reyes,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.90314,-72.47004,,
drum-garde-service-de-garde-les-pitchoux,Service de garde les pitchoux,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.90474,-72.47549,,
drum-garde-carmen-cinthya-romero-espinoza,Carmen Cinthya Romero Espinoza,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.89862,-72.46005,,
drum-garde-service-de-garde-chez-lyne,Service de garde chez Lyne,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.90628,-72.48573,,
drum-garde-2205-rue-bertrand,2205 rue bertrand,childcare,Services de garde,Milieu familial subventionné,Drummondville,,,819-472-4454,,"234, rue Moisan, Drummondville QC J2C 1W8",Lun-ven 7h-18h. Fermeture jours fériés et 2 semaines l'été.,Milieu familial (subventionné) à Drummondville. Tarif : 9.65 $/jour. Inscriptions via La Place 0-5 (laplace0-5.com).,,,,,45.85881,-72.48767,,
